試算番号（明細）,バージョン1,PLANID,品目コード,基本数量単位,数量,販売伝票通貨,標準単価,□S販売単価,契約開始日,契約終了日,解約日,契約期間数,更新期間数,HARIS伝票区分,受注伝票番号,受注明細番号,□前受注伝票番号,□前受注明細番号
QJ00581489,,,UX142E2,個,1,JPY,0,,2013/9/1,2018/8/31,,60,0,1,581489,1400,,
QJ00581544,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,587110,2600,,
QJ00581545,,,UX14383,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,586722,1800,,
QJ00581625,,,UX14383,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,584594,1800,,
QJ00582362,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,586531,2100,,
QJ00582449,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,582627,200,,
QJ00582517,,,UX14393,個,1,JPY,0,,2013/10/19,2018/9/30,,59,0,1,586525,1200,,
QJ00582630,,,UX14762,個,1,JPY,0,,2013/5/1,2019/3/31,,71,0,1,582630,900,,
QJ00582630,,,UX142E2,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,582630,1000,,
QJ00582645,,,UX14762,個,1,JPY,0,,2013/10/1,2019/8/31,,71,0,1,582645,700,,
QJ00582645,,,UX142E2,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,582645,800,,
QJ00582925,,,UX142K3,個,1,JPY,0,,2013/10/10,2018/10/9,,60,0,1,594351,1300,,
QJ00582925,,,UX142M3,個,1,JPY,0,,2013/10/10,2018/10/9,,60,0,1,594351,1400,,
QJ00582925,,,UX142N3,個,10,JPY,0,,2013/10/10,2018/10/9,,60,0,1,594351,1500,,
QJ00582925,,,UX141G3,個,1,JPY,0,,2013/10/10,2018/10/9,,60,0,1,594351,1600,,
QJ00583143,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,584576,100,,
QJ00583157,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,583157,200,,
QJ00583433,,,UX14393,個,1,JPY,0,,2013/8/1,2018/7/31,,60,0,1,587938,100,,
QJ00583434,,,UX14383,個,1,JPY,0,,2013/8/1,2018/7/31,,60,0,1,587951,100,,
QJ00583535,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,599633,1600,,
QJ00584144,,,UX14403,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,586029,3000,,
QJ00584775,,,UX142F2,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,588180,9300,,
QJ00584775,,,UX142F2,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,588180,9400,,
QJ00584775,,,UX142F2,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,588180,9500,,
QJ00584775,,,UX142F2,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,588180,9600,,
QJ00584775,,,UX142F2,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,588180,9700,,
QJ00584775,,,UX142F2,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,588180,9800,,
QJ00584940,,,UX14383,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,585291,200,,
QJ00585277,,,UX14383,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,585277,100,,
QJ00585307,,,UX14383,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,591782,200,,
QJ00586308,,,UX142E2,個,1,JPY,0,,2014/10/1,2018/9/30,,48,0,1,587245,100,,
QJ00587013,,,UX14383,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,587013,100,,
QJ00587486,,,UX14383,個,1,JPY,0,,2013/10/10,2018/10/9,,60,0,1,598288,2300,,
QJ00587906,,,UX14403,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,587906,100,,
QJ00588691,,,UX14383,個,1,JPY,0,,2013/10/10,2018/10/9,,60,0,1,588704,100,,
QJ00589395,,,UX14383,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,589892,100,,
QJ00589539,,,UX14383,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,589645,100,,
QJ00589793,,,UX142K3,個,1,JPY,0,,2013/12/1,2018/12/30,,61,0,1,595255,2600,,
QJ00589793,,,UX143T3,個,30,JPY,0,,2013/12/1,2018/12/30,,61,0,1,595255,2700,,
QJ00589793,,,UX144V3,個,20,JPY,0,,2013/12/1,2018/12/30,,61,0,1,595255,2800,,
QJ00589793,,,UX144U3,個,5,JPY,0,,2013/12/1,2018/12/30,,61,0,1,595255,2900,,
QJ00589793,,,UX141G3,個,1,JPY,0,,2013/12/1,2018/12/30,,61,0,1,595255,3000,,
QJ00590007,,,UX14403,個,1,JPY,0,,2013/10/19,2018/10/31,,60,0,1,601948,2500,,
QJ00590092,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,597931,2200,,
QJ00590395,,,UX14403,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,597925,2200,,
QJ00591864,,,UX14383,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,591864,200,,
QJ00591873,,,UX14383,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,591873,100,,
QJ00592714,,,UX14782,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,592714,100,,
QJ00593798,,,UX14403,個,1,JPY,0,,2013/10/12,2018/10/11,,60,0,1,593798,200,,
QJ00593799,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,593799,100,,
QJ00593951,,,UX14383,個,1,JPY,0,,2013/10/9,2018/10/8,,60,0,1,594355,100,,
QJ00594406,,,UX14383,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,594451,100,,
QJ00594517,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/30,,60,0,1,594828,100,,
QJ00594736,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,608867,2600,,
QJ00595747,,,UX14383,個,1,JPY,0,,2013/10/14,2018/10/13,,60,0,1,640027,200,,
QJ00596633,,,UX14393,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,596633,200,,
QJ00596916,,,UX141D3,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,601040,2600,,
QJ00596924,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,606056,3000,,
QJ00597195,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,597294,200,,
QJ00597972,,,UX14383,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,606081,2400,,
QJ00598003,,,UX14383,個,1,JPY,0,,2013/8/1,2018/7/31,,60,0,1,600925,100,,
QJ00598159,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/30,,60,0,1,610038,2500,,
QJ00598820,,,UX140U3,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,607883,100,,
QJ00598835,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,598835,3800,,
QJ00599047,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,606770,1900,,
QJ00599125,,,UX14383,個,1,JPY,0,,2013/10/8,2018/10/7,,60,0,1,599125,100,,
QJ00599603,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,607880,2500,,
QJ00600013,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,600136,100,,
QJ00600038,,,UX14383,個,1,JPY,0,,2013/10/18,2018/10/30,,60,0,1,600038,200,,
QJ00600665,,,UX14383,個,1,JPY,0,,2013/11/5,2018/11/4,,60,0,1,606120,1400,,
QJ00601002,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,628613,1800,,
QJ00601121,,,UX14383,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,650331,1800,,
QJ00601130,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,609558,700,,
QJ00601247,,,UX14393,個,1,JPY,0,,2013/10/26,2018/10/25,,60,0,1,609737,2700,,
QJ00601527,,,UX14383,個,1,JPY,0,,2013/10/22,2018/10/21,,60,0,1,601527,200,,
QJ00601769,,,UX14383,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,601769,100,,
QJ00602012,,,UXA40T2,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,609139,1900,,
QJ00602762,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,602804,200,,
QJ00602901,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,610174,2200,,
QJ00602915,,,UX14403,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,602915,2900,,
QJ00603550,,,UX14383,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,609516,1500,,
QJ00603750,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,603750,100,,
QJ00603891,,,UX14383,個,1,JPY,0,,2013/11/11,2018/11/30,,61,0,1,609920,2300,,
QJ00604222,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,604598,200,,
QJ00604228,,,UX14383,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,604228,200,,
QJ00604442,,,UX14403,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,610080,1700,,
QJ00604534,,,UX14383,個,1,JPY,0,,2013/11/4,2018/11/3,,60,0,1,613415,2100,,
QJ00604572,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,607674,1700,,
QJ00605159,,,UXA40T2,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,609903,2300,,
QJ00605251,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,605718,100,,
QJ00605799,,,UXA40T2,個,1,JPY,0,,2013/9/30,2018/8/31,,59,0,1,606165,100,,
QJ00605804,,,UX14393,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,605804,200,,
QJ00605871,,,UX14393,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,610350,1800,,
QJ00605875,,,UX14393,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,609927,2000,,
QJ00606907,,,UX14393,個,1,JPY,0,,2013/11/1,2018/11/30,,61,0,1,606936,100,,
QJ00607346,,,UX14383,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,607346,200,,
QJ00607717,,,UX14383,個,1,JPY,0,,2013/9/4,2018/9/3,,60,0,1,607727,200,,
QJ00607901,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,619978,2100,,
QJ00608708,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,608708,100,,
QJ00609181,,,UX14383,個,1,JPY,0,,2013/10/1,2018/8/31,,59,0,1,609181,100,,
QJ00609183,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,609183,2700,,
QJ00609354,,,UX14383,個,1,JPY,0,,2013/10/10,2018/9/30,,60,0,1,610179,200,,
QJ00610139,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,610139,100,,
QJ00610670,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,610670,100,,
QJ00610675,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,610945,200,,
QJ00611401,,,UX14003,個,50,JPY,0,,2014/1/1,2018/12/31,,60,0,1,611401,900,,
QJ00612760,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,612760,2000,,
QJ00612765,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,626957,2800,,
QJ00612766,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,626931,2000,,
QJ00612942,,,UX142K3,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,613772,300,,
QJ00612942,,,UX143V3,個,50,JPY,0,,2013/11/1,2018/10/31,,60,0,1,613772,400,,
QJ00612942,,,UX144W3,個,30,JPY,0,,2013/11/1,2018/10/31,,60,0,1,613772,500,,
QJ00612942,,,UX141G3,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,613772,600,,
QJ00612950,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,613100,100,,
QJ00613728,,,UX14383,個,1,JPY,0,,2013/9/1,2018/8/31,,60,0,1,613728,100,,
QJ00614184,,,UX14393,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,628248,1800,,
QJ00614600,,,UX14383,個,1,JPY,0,,2013/11/7,2018/10/30,,60,0,1,614600,100,,
QJ00614902,,,UX14383,個,1,JPY,0,,2013/11/27,2018/11/26,,60,0,1,629306,1900,,
QJ00615364,,,UX14383,個,1,JPY,0,,2013/9/1,2018/8/31,,60,0,1,620059,200,,
QJ00615452,,,UX14383,個,1,JPY,0,,2013/11/25,2018/10/31,,59,0,1,628292,2700,,
QJ00615772,,,UX14403,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,615772,100,,
QJ00616500,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,616500,100,,
QJ00618339,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,618339,100,,
QJ00618365,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,618426,200,,
QJ00618964,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,618964,1700,,
QJ00619059,,,UX14383,個,1,JPY,0,,2013/11/20,2018/10/30,,59,0,1,636287,1600,,
QJ00619076,,,UX143S3,個,20,JPY,0,,2013/11/18,2018/10/31,,59,0,1,619964,100,,
QJ00619693,,,UX14393,個,1,JPY,0,,2013/12/10,2018/11/10,,59,0,1,629643,600,,
QJ00619907,,,UX14413,個,1,JPY,0,,2013/11/1,2017/10/31,,48,0,1,619907,400,,
QJ00620136,,,UX14393,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,620963,200,,
QJ00620656,,,UX14383,個,1,JPY,0,,2014/1/6,2019/1/5,,60,0,1,620656,3000,,
QJ00620748,,,UX141E3,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,624708,3500,,
QJ00621918,,,UX142H2,個,1,JPY,0,,2013/11/1,2017/10/31,,48,0,1,623059,100,,
QJ00622145,,,UX14403,個,1,JPY,0,,2013/11/23,2018/10/22,,59,0,1,628701,2100,,
QJ00622365,,,UX14383,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,622979,200,,
QJ00622996,,,UX14383,個,1,JPY,0,,2013/11/27,2018/11/26,,60,0,1,622996,2300,,
QJ00623136,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,623136,200,,
QJ00623750,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,623794,100,,
QJ00623877,,,UX14383,個,1,JPY,0,,2013/11/5,2018/11/4,,60,0,1,628390,2100,,
QJ00624222,,,UX14383,個,1,JPY,0,,2013/12/5,2018/12/4,,60,0,1,649949,2100,,
QJ00624316,,,UX14393,個,1,JPY,0,,2013/5/11,2018/5/10,,60,0,1,624316,100,,
QJ00625223,,,UX14383,個,1,JPY,0,,2013/11/25,2018/11/24,,60,0,1,625223,200,,
QJ00625886,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,625886,2700,,
QJ00626028,,,UX14403,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,626028,200,,
QJ00626821,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,627007,100,,
QJ00627085,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,647358,1900,,
QJ00627721,,,UX142J2,個,1,JPY,0,,2014/10/1,2018/9/30,,48,0,1,627721,100,,
QJ00628274,,,UX142A2,個,1,JPY,0,,2018/10/1,2019/9/30,,12,0,1,628274,500,,
QJ00628615,,,UX142K3,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,628615,200,,
QJ00628615,,,UX143U3,個,40,JPY,0,,2014/1/1,2018/12/31,,60,0,1,628615,300,,
QJ00628615,,,UX143R3,個,5,JPY,0,,2014/1/1,2018/12/31,,60,0,1,628615,400,,
QJ00628615,,,UX144Y3,個,50,JPY,0,,2014/1/1,2018/12/31,,60,0,1,628615,500,,
QJ00628615,,,UX141G3,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,628615,600,,
QJ00628727,,,UX14393,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,629191,200,,
QJ00629076,,,UX14393,個,1,JPY,0,,2013/10/26,2018/10/25,,60,0,1,629614,200,,
QJ00629145,,,UX14393,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,633804,2900,,
QJ00629579,,,UX14403,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,650024,2600,,
QJ00629918,,,UX14383,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,630065,100,,
QJ00629958,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,641141,2100,,
QJ00630002,,,UX14403,個,1,JPY,0,,2013/12/1,2018/12/31,,61,0,1,638821,2900,,
QJ00630088,,,UX14383,個,1,JPY,0,,2012/12/1,2017/11/30,,60,0,1,637200,1900,,
QJ00630428,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,630762,100,,
QJ00630539,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,630611,200,,
QJ00631314,,,UX14403,個,1,JPY,0,,2013/12/1,2017/10/30,,47,0,1,631413,100,,
QJ00631781,,,UX141C3,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,635666,100,,
QJ00631965,,,UX14383,個,1,JPY,0,,2013/12/8,2018/12/7,,60,0,1,631965,100,,
QJ00632884,,,UX142H2,個,1,JPY,0,,2013/12/1,2017/11/30,,48,0,1,632973,100,,
QJ00633510,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,633510,100,,
QJ00633976,,,UXA40T2,個,1,JPY,0,,2013/12/11,2018/11/10,,59,0,1,645938,1600,,
QJ00633993,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,633993,100,,
QJ00633994,,,UX14393,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,633994,100,,
QJ00634085,,,UX14383,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,649540,2100,,
QJ00634225,,,UX14383,個,1,JPY,0,,2013/12/21,2018/12/20,,60,0,1,649937,1900,,
QJ00634917,,,UX149R1,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,643647,1400,,
QJ00634920,,,UX141C3,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,637613,4200,,
QJ00634962,,,UX14393,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,654379,2100,,
QJ00634994,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,635668,100,,
QJ00635026,,,UX14383,個,1,JPY,0,,2013/12/20,2018/12/19,,60,0,1,649292,1100,,
QJ00635086,,,UX14383,個,1,JPY,0,,2013/12/12,2018/12/11,,60,0,1,649749,1800,,
QJ00635743,,,UXA40T2,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,637358,200,,
QJ00635775,,,UX14393,個,1,JPY,0,,2013/8/1,2018/7/31,,60,0,1,635992,100,,
QJ00636271,,,UX14403,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,650613,4200,,
QJ00636427,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,663147,1900,,
QJ00636571,,,UX14383,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,647808,2500,,
QJ00636597,,,UXA40T2,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,648407,1700,,
QJ00636739,,,UXA40T2,個,1,JPY,0,,2013/12/12,2018/12/11,,60,0,1,649856,1700,,
QJ00636773,,,UX14403,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,651770,1500,,
QJ00637199,,,UX14383,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,637199,100,,
QJ00637402,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,637622,100,,
QJ00637955,,,UX141F3,個,1,JPY,0,,2013/12/15,2018/12/14,,60,0,1,650361,4000,,
QJ00637999,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,641823,100,,
QJ00638144,,,UX14383,個,1,JPY,0,,2013/12/18,2018/11/17,,59,0,1,649805,2100,,
QJ00638325,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,638510,100,,
QJ00638382,,,UX14383,個,1,JPY,0,,2014/1/1,2019/12/31,,72,0,1,644808,1700,,
QJ00638952,,,UX14383,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,648546,2000,,
QJ00639088,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,639088,100,,
QJ00639270,,,UX14383,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,651715,1900,,
QJ00639300,,,UX142H2,個,1,JPY,0,,2014/1/1,2017/12/31,,48,0,1,639300,100,,
QJ00639321,,,UX14413,個,1,JPY,0,,2013/12/1,2017/11/30,,48,0,1,639321,400,,
QJ00640346,,,UX141D3,個,1,JPY,0,,2013/12/21,2018/12/20,,60,0,1,649822,2500,,
QJ00641374,,,UX14383,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,641798,100,,
QJ00644016,,,UX14383,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,652513,1600,,
QJ00644059,,,UX141F3,個,1,JPY,0,,2014/3/3,2019/2/28,,60,0,1,651702,1200,,
QJ00644182,,,UX14383,個,1,JPY,0,,2013/12/13,2018/12/31,,61,0,1,644182,100,,
QJ00644253,,,UX14383,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,668832,1700,,
QJ00644466,,,UX14403,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,644466,300,,
QJ00644913,,,UX14393,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,644932,200,,
QJ00645143,,,UX141E3,個,1,JPY,0,,2014/1/10,2019/1/9,,60,0,1,646093,200,,
QJ00645152,,,UX141C3,個,1,JPY,0,,2013/11/1,2018/10/31,,60,0,1,645587,200,,
QJ00645169,,,UX14413,個,1,JPY,0,,2014/1/1,2017/12/31,,48,0,1,645352,100,,
QJ00645217,,,UX14413,個,1,JPY,0,,2013/12/1,2017/11/30,,48,0,1,645217,400,,
QJ00646250,,,UX141C3,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,653224,3600,,
QJ00646250,,,UX14205,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,653224,3700,,
QJ00646353,,,UX14393,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,646353,200,,
QJ00646735,,,UX14383,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,647147,100,,
QJ00647415,,,UX14383,個,1,JPY,0,,2013/12/14,2018/12/13,,60,0,1,647454,300,,
QJ00647691,,,UX14383,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,654364,2000,,
QJ00647702,,,UX142K3,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,652330,1500,,
QJ00647702,,,UX143W3,個,200,JPY,0,,2013/12/1,2018/11/30,,60,0,1,652330,1600,,
QJ00647702,,,UX141G3,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,652330,1700,,
QJ00647776,,,UX14383,個,1,JPY,0,,2013/12/20,2018/12/31,,60,0,1,650556,2500,,
QJ00648358,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,670005,2400,,
QJ00648519,,,UX14393,個,1,JPY,0,,2013/11/20,2018/7/31,,56,0,1,648531,100,,
QJ00648553,,,UX14383,個,1,JPY,0,,2013/11/25,2018/10/31,,59,0,1,649122,100,,
QJ00648934,,,UX141C3,個,1,JPY,0,,2014/2/20,2019/2/19,,60,0,1,653854,2000,,
QJ00648934,,,UX143S3,個,20,JPY,0,,2014/3/20,2019/2/19,,59,0,1,673625,2300,,
QJ00649602,,,UX141E3,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,649602,1500,,
QJ00649758,,,UX141D3,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,653663,1600,,
QJ00650135,,,UX142E2,個,1,JPY,0,,2014/1/1,2017/12/31,,48,0,1,650135,1000,,
QJ00650380,,,UX142J2,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,650380,100,,
QJ00650455,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,650767,100,,
QJ00650661,,,UX14383,個,1,JPY,0,,2014/1/14,2019/1/13,,60,0,1,660481,1700,,
QJ00651048,,,UX14383,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,651048,100,,
QJ00651517,,,UX14383,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,671330,2300,,
QJ00651848,,,UX141D3,個,1,JPY,0,,2014/1/25,2019/1/31,,60,0,1,651848,100,,
QJ00652192,,,UX14383,個,1,JPY,0,,2014/1/9,2019/1/8,,60,0,1,652405,100,,
QJ00652296,,,UX14383,個,1,JPY,0,,2013/6/1,2018/5/31,,60,0,1,652358,100,,
QJ00652398,,,UX142E2,個,1,JPY,0,,2014/1/1,2017/12/31,,48,0,1,652398,500,,
QJ00652398,,,UX14413,個,1,JPY,0,,2014/1/1,2017/12/31,,48,0,1,652398,600,,
QJ00653461,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,672826,2100,,
QJ00653680,,,UXA40T3,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,671736,1800,,
QJ00653783,,,UXA40T4,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,663889,2100,,
QJ00653860,,,UX14383,個,1,JPY,0,,2013/12/25,2018/5/31,,53,0,1,653897,200,,
QJ00654299,,,UX14383,個,1,JPY,0,,2014/1/18,2019/1/17,,60,0,1,671245,1900,,
QJ00654438,,,UX14383,個,1,JPY,0,,2014/1/6,2019/1/5,,60,0,1,654840,200,,
QJ00655586,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,655586,1100,,
QJ00656003,,,UX14403,個,1,JPY,0,,2014/1/1,2017/10/31,,46,0,1,656003,100,,
QJ00656276,,,UX14383,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,656276,100,,
QJ00656365,,,UX149R1,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,662444,2000,,
QJ00656384,,,UX14383,個,1,JPY,0,,2014/1/16,2019/1/31,,61,0,1,666910,3000,,
QJ00656983,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,665790,1700,,
QJ00658729,,,UX141E3,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,673180,4200,,
QJ00658827,,,UX14403,個,1,JPY,0,,2014/1/13,2019/1/12,,60,0,1,667714,4200,,
QJ00659253,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,664800,200,,
QJ00660184,,,UX14383,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,660973,100,,
QJ00660617,,,UX14383,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,660617,100,,
QJ00660618,,,UX142E2,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,660618,900,,
