試算番号（明細）,バージョン1,PLANID,品目コード,基本数量単位,数量,販売伝票通貨,標準単価,□S販売単価,契約開始日,契約終了日,解約日,契約期間数,更新期間数,HARIS伝票区分,受注伝票番号,受注明細番号,□前受注伝票番号,□前受注明細番号
QJ01436153,,,UX142A2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1436153,1100,,
QJ01436198,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1436198,300,,
QJ01436201,,,UX142F2,個,1,JPY,0,,2016/11/1,2017/10/31,,12,0,1,1436201,600,,
QJ01436309,,,UX142A2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1436309,100,,
QJ01436709,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1436709,300,,
QJ01436792,,,UX142F2,個,1,JPY,0,,2016/12/1,2017/11/30,,12,0,1,1436792,500,,
QJ01436815,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1436815,600,,
QJ01437052,,,UX142F2,個,1,JPY,0,,2016/12/1,2017/11/30,,12,0,1,1437052,600,,
QJ01437117,,,UX142F2,個,1,JPY,0,,2017/1/1,2018/12/31,,24,0,1,1437117,1100,,
QJ01437119,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1437119,400,,
QJ01437124,,,UX142F2,個,1,JPY,0,,2016/12/1,2017/11/30,,12,0,1,1437124,1300,,
QJ01437936,,,UX149R1,個,1,JPY,0,,2017/1/17,2018/1/16,,12,0,1,1446278,1800,,
QJ01437982,,,UX149R1,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1447151,1900,,
QJ01438288,,,UX149R1,個,1,JPY,0,,2017/1/19,2018/1/18,,12,0,1,1452564,800,,
QJ01438523,,,UX149R1,個,1,JPY,0,,2017/1/19,2018/12/31,,23,0,1,1452800,2500,,
QJ01438540,,,UX149R1,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1454804,700,,
QJ01438564,,,UX149R1,個,1,JPY,0,,2017/1/23,2018/1/22,,12,0,1,1454037,700,,
QJ01438567,,,UX142F2,個,1,JPY,0,,2016/12/1,2017/11/30,,12,0,1,1438567,500,,
QJ01438575,,,UX149R1,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1445050,700,,
QJ01438582,,,UX149R1,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1442074,1200,,
QJ01438585,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1438585,400,,
QJ01438627,,,UX142G2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1438627,100,,
QJ01438635,,,UX149R1,個,1,JPY,0,,2017/1/20,2018/1/19,,12,0,1,1449605,2000,,
QJ01438644,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1438644,400,,
QJ01438647,,,UX142F2,個,1,JPY,0,,2016/12/1,2017/11/30,,12,0,1,1438647,100,,
QJ01438709,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1438709,400,,
QJ01438741,,,UX149R1,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1452446,2600,,
QJ01438743,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1438743,100,,
QJ01438744,,,UX142G2,個,1,JPY,0,,2017/2/10,2018/2/9,,12,0,1,1438744,100,,
QJ01438838,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1438838,500,,
QJ01438885,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1438885,500,,
QJ01438954,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1438954,700,,
QJ01439007,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1439007,400,,
QJ01439084,,,UX149R1,個,1,JPY,0,,2017/1/24,2018/1/23,,12,0,1,1450474,700,,
QJ01439096,,,UX149R1,個,1,JPY,0,,2017/2/16,2018/2/15,,12,0,1,1469015,600,,
QJ01439097,,,UX149R1,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1454986,1400,,
QJ01439145,,,UX149R1,個,1,JPY,0,,2017/1/12,2018/1/11,,12,0,1,1446644,1700,,
QJ01439157,,,UX142A2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1439157,100,,
QJ01439158,,,UX142F2,個,1,JPY,0,,2016/12/1,2017/11/30,,12,0,1,1439158,600,,
QJ01439160,,,UX149R1,個,1,JPY,0,,2017/2/3,2018/2/2,,12,0,1,1440990,2000,,
QJ01439224,,,UX142A2,個,1,JPY,0,,2016/12/1,2017/11/30,,12,0,1,1439224,700,,
QJ01439232,,,UX142F2,個,1,JPY,0,,2017/1/1,2018/1/1,,12,0,1,1439232,100,,
QJ01439233,,,UX149R1,個,1,JPY,0,,2017/1/18,2018/1/17,,12,0,1,1447013,1500,,
QJ01439242,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1439242,500,,
QJ01439245,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1439245,800,,
QJ01439247,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1439247,600,,
QJ01439573,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1439573,400,,
QJ01439626,,,UX142F2,個,1,JPY,0,,2018/1/1,2018/12/31,,12,0,1,1439626,500,,
QJ01439787,,,UX142A2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1439787,400,,
QJ01439789,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1439789,400,,
QJ01439824,,,UX149R1,個,1,JPY,0,,2017/1/27,2018/1/26,,12,0,1,1452910,1200,,
QJ01439867,,,UX142F2,個,1,JPY,0,,2016/12/1,2017/11/30,,12,0,1,1439867,1900,,
QJ01439875,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1439875,400,,
QJ01439885,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1439885,400,,
QJ01439896,,,UX142G2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1439896,100,,
QJ01439899,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1439899,400,,
QJ01439947,,,UX149R1,個,1,JPY,0,,2017/1/26,2018/1/25,,12,0,1,1452366,1900,,
QJ01439953,,,UX149R1,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1458914,1900,,
QJ01440064,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1440064,500,,
QJ01440472,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1440472,600,,
QJ01440473,,,UX142F2,個,1,JPY,0,,2016/12/1,2017/11/30,,12,0,1,1440473,300,,
QJ01440760,,,UX149R1,個,1,JPY,0,,2017/1/30,2018/1/29,,12,0,1,1456113,1200,,
QJ01440806,,,UX142A2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1440806,100,,
QJ01440806,,,UX142D2,個,50,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1440806,200,,
QJ01440807,,,UX142F2,個,1,JPY,0,,2017/2/16,2018/2/15,,12,0,1,1440807,100,,
QJ01440808,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1440808,400,,
QJ01440847,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1440847,400,,
QJ01440848,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1440848,400,,
QJ01440849,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1440849,500,,
QJ01440851,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1440851,800,,
QJ01440904,,,UX142A2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1440904,100,,
QJ01441087,,,UX142G2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1441087,300,,
QJ01441087,,,UX14772,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1441087,400,,
QJ01441202,,,UX142F2,個,1,JPY,0,,2017/2/1,2019/1/31,,24,0,1,1441202,500,,
QJ01441224,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1441224,600,,
QJ01441252,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1441252,100,,
QJ01441337,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1441337,500,,
QJ01441485,,,UX149R1,個,1,JPY,0,,2017/1/17,2018/1/16,,12,0,1,1450482,2400,,
QJ01441486,,,UX149R1,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1448637,1100,,
QJ01441537,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1441537,400,,
QJ01441538,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1441538,400,,
QJ01441553,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1441553,500,,
QJ01441562,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1441562,300,,
QJ01441567,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1441567,1100,,
QJ01441568,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1441568,500,,
QJ01441575,,,UX149R1,個,1,JPY,0,,2017/1/23,2018/1/22,,12,0,1,1452216,2200,,
QJ01441604,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1441604,400,,
QJ01441605,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1441605,800,,
QJ01441606,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1441606,500,,
QJ01441666,,,UX142F2,個,1,JPY,0,,2017/1/12,2017/10/31,,10,0,1,1441666,700,,
QJ01441702,,,UX149R1,個,1,JPY,0,,2017/2/20,2018/2/19,,12,0,1,1468638,1000,,
QJ01441778,,,UX149R1,個,1,JPY,0,,2017/1/30,2018/1/29,,12,0,1,1454466,2800,,
QJ01441879,,,UX142F2,個,1,JPY,0,,2016/12/24,2017/12/23,,12,0,1,1441879,100,,
QJ01441912,,,UX142D2,個,50,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1441912,100,,
QJ01441912,,,UX142G2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1441912,200,,
QJ01441914,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1441914,500,,
QJ01442095,,,UX149R1,個,1,JPY,0,,2017/1/31,2018/1/30,,12,0,1,1456096,1900,,
QJ01442100,,,UX142E2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1442100,300,,
QJ01442133,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1442133,600,,
QJ01442198,,,UX149R1,個,1,JPY,0,,2016/12/24,2017/12/23,,12,0,1,1444310,2100,,
QJ01442218,,,UX149R1,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1448302,3200,,
QJ01442274,,,UX149R1,個,1,JPY,0,,2017/1/20,2018/1/19,,12,0,1,1454823,1300,,
QJ01442414,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1442414,300,,
QJ01442436,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1442436,400,,
QJ01442443,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1442443,700,,
QJ01442444,,,UX14253,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1442444,100,,
QJ01442445,,,UX14253,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1442445,100,,
QJ01442446,,,UX14253,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1442446,100,,
QJ01442447,,,UX14253,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1442447,100,,
QJ01442448,,,UX14253,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1442448,100,,
QJ01442449,,,UX14253,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1442449,100,,
QJ01442450,,,UX14253,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1442450,100,,
QJ01442451,,,UX14253,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1442451,100,,
QJ01442452,,,UX14243,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1442452,100,,
QJ01442453,,,UX14243,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1442453,100,,
QJ01442454,,,UX14243,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1442454,100,,
QJ01442455,,,UX14243,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1442455,100,,
QJ01442456,,,UX14243,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1442456,100,,
QJ01442457,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1442457,500,,
QJ01442458,,,UX142G2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1442458,100,,
QJ01442607,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1442607,400,,
QJ01442643,,,UX149R1,個,1,JPY,0,,2017/1/25,2018/1/24,,12,0,1,1451294,500,,
QJ01442719,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1442719,400,,
QJ01442807,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1442807,500,,
QJ01442948,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1442948,500,,
QJ01442973,,,UX149R1,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1454654,1400,,
QJ01443300,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1443300,700,,
QJ01443540,,,UX149R1,個,1,JPY,0,,2017/1/20,2018/1/19,,12,0,1,1449443,1100,,
QJ01443541,,,UX142F2,個,1,JPY,0,,2016/12/1,2017/11/30,,12,0,1,1443541,600,,
QJ01444685,,,UX149R1,個,1,JPY,0,,2017/1/25,2018/1/24,,12,0,1,1450681,700,,
QJ01444968,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1444968,300,,
QJ01444974,,,UX149R1,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1454391,2100,,
QJ01445021,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1445021,400,,
QJ01445074,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1445074,500,,
QJ01445184,,,UX142A2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1445184,700,,
QJ01445185,,,UX142F2,個,1,JPY,0,,2016/12/1,2017/11/30,,12,0,1,1445185,300,,
QJ01445186,,,UX142F2,個,1,JPY,0,,2016/12/1,2017/11/30,,12,0,1,1445186,500,,
QJ01445295,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1445295,500,,
QJ01445296,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1445296,500,,
QJ01445382,,,UX14233,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1445382,100,,
QJ01445382,,,UX14293,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1445382,200,,
QJ01445382,,,UX14343,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1445382,400,,
QJ01445544,,,UX149R1,個,1,JPY,0,,2017/1/27,2018/1/26,,12,0,1,1453039,2900,,
QJ01445562,,,UX142A2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1445562,400,,
QJ01445567,,,UX14063,個,5,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1445567,100,,
QJ01445756,,,UX14393,個,1,JPY,0,,2017/1/1,2018/3/31,,15,0,1,1445756,100,,
QJ01445761,,,UX149R1,個,1,JPY,0,,2017/1/20,2018/1/19,,12,0,1,1448437,1500,,
QJ01445814,,,UX149R1,個,1,JPY,0,,2017/2/13,2018/2/12,,12,0,1,1463213,3300,,
QJ01445962,,,UX149R1,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1453468,3500,,
QJ01446163,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1446163,500,,
QJ01446394,,,UX142A2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1446394,100,,
QJ01446649,,,UX149R1,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1472548,1800,,
QJ01446660,,,UX149R1,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1454802,2500,,
QJ01446753,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1446753,400,,
QJ01446755,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1446755,400,,
QJ01447068,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1447068,600,,
QJ01447169,,,UX142A2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1447169,500,,
QJ01447169,,,UX142C2,個,25,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1447169,600,,
QJ01447253,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1447253,400,,
QJ01447273,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1447273,500,,
QJ01447296,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1447296,500,,
QJ01447350,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1447350,800,,
QJ01447396,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1447396,500,,
QJ01447434,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1447434,400,,
QJ01447462,,,UX142G2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1447462,100,,
QJ01447499,,,UX149R1,個,1,JPY,0,,2017/1/27,2017/12/26,,11,0,1,1453261,1400,,
QJ01447651,,,UX142F2,個,1,JPY,0,,2017/1/25,2018/1/24,,12,0,1,1447651,100,,
QJ01447693,,,UX149R1,個,1,JPY,0,,2017/1/1,2018/1/31,,13,0,1,1455178,500,,
QJ01447763,,,UX149R1,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1453453,2700,,
QJ01447785,,,UX149R1,個,1,JPY,0,,2017/2/24,2018/2/23,,12,0,1,1472831,3400,,
QJ01447790,,,UX142G2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1447790,100,,
QJ01447797,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1447797,500,,
QJ01447798,,,UX14383,個,1,JPY,0,,2013/9/1,2018/8/31,,60,0,1,1447798,100,,
QJ01447804,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1447804,500,,
QJ01447841,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1447841,100,,
QJ01447842,,,UX142F2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,1447842,100,,
QJ01447994,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1447994,400,,
QJ01448005,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1448005,100,,
QJ01448055,,,UX149R1,個,1,JPY,0,,2017/1/30,2017/12/31,,11,0,1,1455912,1900,,
QJ01448097,,,UX149R1,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1454686,1400,,
QJ01448119,,,UX149R1,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1458978,500,,
QJ01448120,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1448120,400,,
QJ01448148,,,UX149R1,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1454706,3100,,
QJ01448178,,,UX149R1,個,1,JPY,0,,2017/1/30,2018/1/29,,12,0,1,1452430,2100,,
QJ01448180,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1448180,400,,
QJ01448256,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1448256,400,,
QJ01448498,,,UX149R1,個,1,JPY,0,,2017/2/16,2018/2/15,,12,0,1,1467075,600,,
QJ01448533,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1448533,500,,
QJ01448534,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1448534,400,,
QJ01448535,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1448535,500,,
QJ01448548,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1448548,300,,
QJ01448599,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1448599,400,,
QJ01448604,,,UX142E2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1448604,700,,
QJ01448612,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1448612,700,,
QJ01448648,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1448648,400,,
QJ01448869,,,UX140X5,個,1,JPY,0,,2013/9/1,2018/8/31,,60,0,1,1448869,100,,
QJ01448873,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1448873,400,,
QJ01449082,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1449082,600,,
QJ01449193,,,UX149R1,個,1,JPY,0,,2017/2/10,2018/2/9,,12,0,1,1466371,1900,,
QJ01449243,,,UX149R1,個,1,JPY,0,,2017/2/10,2018/2/9,,12,0,1,1462094,900,,
QJ01449308,,,UX149R1,個,1,JPY,0,,2017/2/24,2018/2/23,,12,0,1,1472954,2200,,
QJ01449515,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1449515,400,,
QJ01449753,,,UX142A2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1449753,500,,
QJ01449768,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1449768,600,,
QJ01449769,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1449769,1000,,
QJ01449770,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1449770,500,,
QJ01449904,,,UX149R1,個,1,JPY,0,,2017/2/7,2018/2/6,,12,0,1,1460179,1600,,
QJ01449978,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1449978,400,,
QJ01449984,,,UX149R1,個,1,JPY,0,,2017/2/20,2018/2/19,,12,0,1,1469030,1300,,
QJ01450158,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1450158,1100,,
QJ01450160,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1450160,400,,
QJ01450162,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1450162,400,,
QJ01450269,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1450269,500,,
QJ01450414,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1450414,500,,
QJ01450440,,,UX142F2,個,1,JPY,0,,2017/10/1,2018/9/30,,12,0,1,1450440,500,,
QJ01450441,,,UX142F2,個,1,JPY,0,,2017/1/5,2018/1/4,,12,0,1,1450441,400,,
QJ01450451,,,UX149R1,個,1,JPY,0,,2017/1/26,2018/1/25,,12,0,1,1452478,1600,,
QJ01450596,,,UX149R1,個,1,JPY,0,,2017/2/14,2018/2/13,,12,0,1,1466678,2400,,
QJ01450598,,,UX142A2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1450598,100,,
QJ01450813,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1450813,400,,
QJ01450837,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1450837,500,,
QJ01450903,,,UX149R1,個,1,JPY,0,,2017/1/25,2018/1/24,,12,0,1,1451532,1300,,
QJ01451220,,,UX149R1,個,1,JPY,0,,2017/1/27,2018/1/26,,12,0,1,1453567,2400,,
QJ01451298,,,UX149R1,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1454355,2000,,
QJ01451381,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1451381,100,,
QJ01451493,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1451493,500,,
QJ01451712,,,UX142F2,個,1,JPY,0,,2016/11/1,2017/10/31,,12,0,1,1451712,400,,
QJ01451752,,,UX149R1,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1455940,3100,,
QJ01451754,,,UX149R1,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1460803,1100,,
QJ01451767,,,UX149R1,個,1,JPY,0,,2017/2/20,2018/2/19,,12,0,1,1469999,900,,
QJ01451772,,,UX149R1,個,1,JPY,0,,2017/1/6,2018/1/5,,12,0,1,1453358,2400,,
QJ01451779,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1451779,400,,
QJ01451850,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1451850,400,,
QJ01451910,,,UX142F2,個,1,JPY,0,,2018/1/1,2018/12/31,,12,0,1,1451910,500,,
QJ01451911,,,UX149R1,個,1,JPY,0,,2017/2/9,2018/2/8,,12,0,1,1469915,700,,
QJ01452137,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1452137,400,,
QJ01452178,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1452178,400,,
QJ01452326,,,UX149R1,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1452688,2500,,
QJ01452361,,,UX149R1,個,1,JPY,0,,2017/2/15,2018/2/14,,12,0,1,1466700,1000,,
QJ01452424,,,UX149R1,個,1,JPY,0,,2017/1/30,2018/1/29,,12,0,1,1456384,3000,,
QJ01452451,,,UX149R1,個,1,JPY,0,,2017/2/23,2018/2/22,,12,0,1,1474903,1300,,
QJ01452488,,,UX149R1,個,1,JPY,0,,2017/1/1,2018/12/31,,24,0,1,1455174,3900,,
QJ01452658,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1452658,400,,
QJ01452660,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1452660,500,,
QJ01452764,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1452764,500,,
QJ01452790,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,1452790,500,,
QJ01452791,,,UX149R1,個,1,JPY,0,,2017/3/6,2018/3/5,,12,0,1,1479487,1900,,
QJ01452793,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1452793,400,,
QJ01452812,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,1452812,400,,
QJ01452851,,,UX149R1,個,1,JPY,0,,2017/1/30,2018/1/29,,12,0,1,1454900,2700,,
QJ01452855,,,UX149R1,個,1,JPY,0,,2017/2/21,2018/2/20,,12,0,1,1469972,2100,,
