試算番号（明細）,バージョン1,PLANID,品目コード,基本数量単位,数量,販売伝票通貨,標準単価,□S販売単価,契約開始日,契約終了日,解約日,契約期間数,更新期間数,HARIS伝票区分,受注伝票番号,受注明細番号,□前受注伝票番号,□前受注明細番号
QJ00816486,,,UX141G3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,816486,600,,
QJ00817359,,,UX14383,個,1,JPY,0,,2014/8/18,2019/8/17,,60,0,1,817359,200,,
QJ00817587,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,817587,200,,
QJ00818026,,,UXA40T2,個,1,JPY,0,,2014/8/27,2019/8/26,,60,0,1,826208,2000,,
QJ00818027,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,823911,1400,,
QJ00819226,,,UX14383,個,1,JPY,0,,2014/8/1,2019/7/31,,60,0,1,819226,100,,
QJ00819230,,,UX14383,個,1,JPY,0,,2014/8/1,2019/7/31,,60,0,1,819230,100,,
QJ00819295,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,819295,100,,
QJ00819385,,,UX14383,個,1,JPY,0,,2014/8/6,2019/8/5,,60,0,1,819385,100,,
QJ00819694,,,UX141D3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,826817,3900,,
QJ00819839,,,UX14383,個,1,JPY,0,,2014/8/27,2019/8/26,,60,0,1,819839,100,,
QJ00820170,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,829391,3200,,
QJ00820206,,,UX14383,個,1,JPY,0,,2014/8/18,2019/8/31,,60,0,1,820206,100,,
QJ00820226,,,UX142K3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,820226,900,,
QJ00820226,,,UX142N3,個,10,JPY,0,,2014/9/1,2019/8/31,,60,0,1,820226,1000,,
QJ00820226,,,UX143R3,個,5,JPY,0,,2014/9/1,2019/8/31,,60,0,1,820226,1100,,
QJ00820226,,,UX142U3,個,10,JPY,0,,2014/9/1,2019/8/31,,60,0,1,820226,1200,,
QJ00820226,,,UX144U3,個,5,JPY,0,,2014/9/1,2019/8/31,,60,0,1,820226,1300,,
QJ00820226,,,UX144T3,個,4,JPY,0,,2014/9/1,2019/8/31,,60,0,1,820226,1400,,
QJ00820226,,,UX141G3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,820226,1500,,
QJ00820241,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,833107,1700,,
QJ00820351,,,UX142E2,個,1,JPY,0,,2014/8/29,2019/8/28,,60,0,1,827700,700,,
QJ00820351,,,UX142K3,個,1,JPY,0,,2014/8/20,2019/8/19,,60,0,1,827700,1000,,
QJ00820351,,,UX142U3,個,10,JPY,0,,2014/8/20,2019/8/19,,60,0,1,827700,1100,,
QJ00820351,,,UX144T3,個,4,JPY,0,,2014/8/20,2019/8/19,,60,0,1,827700,1200,,
QJ00820351,,,UX141G3,個,1,JPY,0,,2014/8/20,2019/8/19,,60,0,1,827700,1300,,
QJ00820628,,,UX14413,個,1,JPY,0,,2015/8/21,2019/8/20,,48,0,1,821669,3700,,
QJ00821026,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,821026,2200,,
QJ00821843,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,821843,1600,,
QJ00821852,,,UX142K3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,821852,100,,
QJ00821852,,,UX143S3,個,20,JPY,0,,2014/9/1,2019/8/31,,60,0,1,821852,200,,
QJ00821852,,,UX142M3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,821852,300,,
QJ00821852,,,UX144V3,個,20,JPY,0,,2014/9/1,2019/8/31,,60,0,1,821852,400,,
QJ00821852,,,UX144T3,個,4,JPY,0,,2014/9/1,2019/8/31,,60,0,1,821852,500,,
QJ00821852,,,UX141G3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,821852,600,,
QJ00821863,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,821863,200,,
QJ00821864,,,UX141C3,個,1,JPY,0,,2014/8/27,2019/8/26,,60,0,1,827395,2500,,
QJ00821864,,,UX14782,個,1,JPY,0,,2014/8/27,2019/8/26,,60,0,1,827395,2700,,
QJ00821955,,,UX14383,個,1,JPY,0,,2014/8/25,2019/8/24,,60,0,1,826620,2700,,
QJ00821967,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,821967,3100,,
QJ00822016,,,UX14413,個,1,JPY,0,,2014/9/1,2018/8/31,,48,0,1,822016,100,,
QJ00822311,,,UX141G3,個,1,JPY,0,,2014/7/1,2019/6/30,,60,0,1,827833,3400,,
QJ00823082,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,846213,3000,,
QJ00823107,,,UX14383,個,1,JPY,0,,2014/8/4,2019/7/31,,60,0,1,823107,100,,
QJ00823157,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,823157,2100,,
QJ00823711,,,UX141C3,個,1,JPY,0,,2014/7/30,2019/7/29,,60,0,1,823711,200,,
QJ00823718,,,UX141D3,個,1,JPY,0,,2014/8/1,2019/6/30,,59,0,1,823718,200,,
QJ00824059,,,UX14393,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,824059,100,,
QJ00824211,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,828258,2600,,
QJ00824872,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,833504,1800,,
QJ00825228,,,UX14413,個,1,JPY,0,,2014/9/1,2018/8/31,,48,0,1,825228,1200,,
QJ00825374,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,828632,3100,,
QJ00825414,,,UX142K3,個,1,JPY,0,,2014/9/3,2019/9/2,,60,0,1,825414,300,,
QJ00825414,,,UX143U3,個,40,JPY,0,,2014/9/3,2019/9/2,,60,0,1,825414,400,,
QJ00825414,,,UX144Y3,個,50,JPY,0,,2014/9/3,2019/9/2,,60,0,1,825414,500,,
QJ00825414,,,UX141G3,個,1,JPY,0,,2014/9/3,2019/9/2,,60,0,1,825414,600,,
QJ00825466,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,839598,1800,,
QJ00825836,,,UXA40T2,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,837114,2700,,
QJ00825921,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,845879,2400,,
QJ00825974,,,UX14413,個,1,JPY,0,,2015/8/1,2019/7/31,,48,0,1,826035,100,,
QJ00826044,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,826044,100,,
QJ00827369,,,UX140U3,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,838421,2800,,
QJ00827369,,,UX14395,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,838421,2900,,
QJ00827487,,,UX14413,個,1,JPY,0,,2015/9/1,2019/8/31,,48,0,1,827487,600,,
QJ00828014,,,UX149R1,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,828014,300,,
QJ00828014,,,UX14413,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,828014,400,,
QJ00828014,,,UX142K3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,828014,500,,
QJ00828014,,,UX143Q3,個,4,JPY,0,,2014/9/1,2019/8/31,,60,0,1,828014,600,,
QJ00828014,,,UX144U3,個,5,JPY,0,,2014/9/1,2019/8/31,,60,0,1,828014,700,,
QJ00828014,,,UX142T3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,828014,800,,
QJ00828014,,,UX141G3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,828014,900,,
QJ00828227,,,UX142K3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,828227,300,,
QJ00828227,,,UX143T3,個,30,JPY,0,,2014/9/1,2019/8/31,,60,0,1,828227,400,,
QJ00828227,,,UX142U3,個,10,JPY,0,,2014/9/1,2019/8/31,,60,0,1,828227,500,,
QJ00828227,,,UX144R3,個,2,JPY,0,,2014/9/1,2019/8/31,,60,0,1,828227,600,,
QJ00828227,,,UX141G3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,828227,700,,
QJ00828433,,,UX142J2,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,828433,500,,
QJ00830508,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/30,,60,0,1,845568,2800,,
QJ00830676,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,830676,100,,
QJ00831281,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,831281,100,,
QJ00831282,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,831282,100,,
QJ00831592,,,UX14383,個,1,JPY,0,,2014/10/2,2019/10/1,,60,0,1,845691,2800,,
QJ00832061,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,832061,100,,
QJ00832081,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,842296,2300,,
QJ00832174,,,UX14393,個,1,JPY,0,,2014/9/11,2019/9/10,,60,0,1,832174,200,,
QJ00832851,,,UX141A3,個,1,JPY,0,,2014/4/1,2019/7/31,,64,0,1,832851,100,,
QJ00832855,,,UX142K3,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,832855,300,,
QJ00832855,,,UX142N3,個,10,JPY,0,,2014/10/1,2019/9/30,,60,0,1,832855,400,,
QJ00832855,,,UX142U3,個,10,JPY,0,,2014/10/1,2019/9/30,,60,0,1,832855,500,,
QJ00832855,,,UX141G3,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,832855,600,,
QJ00832990,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,850174,2300,,
QJ00833607,,,UX141G3,個,1,JPY,0,,2014/9/11,2019/9/10,,60,0,1,849415,1100,,
QJ00833607,,,UX142K3,個,1,JPY,0,,2014/9/11,2019/9/10,,60,0,1,849415,1200,,
QJ00833612,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,844144,2600,,
QJ00833638,,,UX14383,個,1,JPY,0,,2014/7/1,2019/6/30,,60,0,1,833638,100,,
QJ00834396,,,UX141G3,個,1,JPY,0,,2014/7/1,2019/6/30,,60,0,1,839079,1000,,
QJ00835040,,,UX14383,個,1,JPY,0,,2014/10/9,2019/10/8,,60,0,1,850614,2500,,
QJ00835043,,,UX141C3,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,835043,3100,,
QJ00835080,,,UX141A3,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,835080,100,,
QJ00835755,,,UX149R1,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,852864,2500,,
QJ00835881,,,UX14413,個,1,JPY,0,,2014/9/1,2018/8/31,,48,0,1,835881,400,,
QJ00836087,,,UX142F2,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,851647,800,,
QJ00836087,,,UX143S3,個,20,JPY,0,,2014/9/1,2019/8/31,,60,0,1,851647,900,,
QJ00836087,,,UX144V3,個,20,JPY,0,,2014/9/1,2019/8/31,,60,0,1,851647,1000,,
QJ00836087,,,UX141G3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,851647,1100,,
QJ00836140,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,836140,100,,
QJ00836284,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,847202,1800,,
QJ00836319,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,845753,3200,,
QJ00836542,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,847958,1300,,
QJ00836635,,,UX14383,個,1,JPY,0,,2014/10/2,2019/10/1,,60,0,1,836635,100,,
QJ00837059,,,UX149R1,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,852060,1700,,
QJ00838292,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,843458,2200,,
QJ00838375,,,UX14383,個,1,JPY,0,,2014/8/30,2019/8/29,,60,0,1,844562,1900,,
QJ00838411,,,UX14393,個,1,JPY,0,,2014/9/24,2019/9/23,,60,0,1,838411,200,,
QJ00838636,,,UX14383,個,1,JPY,0,,2014/9/1,2019/5/31,,57,0,1,838636,200,,
QJ00838987,,,UX142K3,個,1,JPY,0,,2014/9/18,2019/9/17,,60,0,1,838987,200,,
QJ00838987,,,UX142P3,個,100,JPY,0,,2014/9/18,2019/9/17,,60,0,1,838987,300,,
QJ00838987,,,UX143R3,個,5,JPY,0,,2014/9/18,2019/9/17,,60,0,1,838987,400,,
QJ00838987,,,UX142V3,個,100,JPY,0,,2014/9/18,2019/9/17,,60,0,1,838987,500,,
QJ00838987,,,UX142U3,個,10,JPY,0,,2014/9/18,2019/9/17,,60,0,1,838987,600,,
QJ00838987,,,UX144R3,個,2,JPY,0,,2014/9/18,2019/9/17,,60,0,1,838987,700,,
QJ00838987,,,UX141G3,個,1,JPY,0,,2014/9/18,2019/9/17,,60,0,1,838987,800,,
QJ00839008,,,UX142K3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,839008,300,,
QJ00839008,,,UX142N3,個,10,JPY,0,,2014/9/1,2019/8/31,,60,0,1,839008,400,,
QJ00839008,,,UX142N3,個,10,JPY,0,,2014/9/1,2019/8/31,,60,0,1,839008,500,,
QJ00839008,,,UX142U3,個,10,JPY,0,,2014/9/1,2019/8/31,,60,0,1,839008,600,,
QJ00839008,,,UX144U3,個,5,JPY,0,,2014/9/1,2019/8/31,,60,0,1,839008,700,,
QJ00839008,,,UX142T3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,839008,800,,
QJ00839008,,,UX141G3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,839008,900,,
QJ00839011,,,UX14413,個,1,JPY,0,,2014/9/1,2018/8/31,,48,0,1,839011,800,,
QJ00839461,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,851145,2400,,
QJ00840336,,,UX144Y3,個,50,JPY,0,,2014/11/1,2019/10/31,,60,0,1,850736,4600,,
QJ00840336,,,UX142U3,個,10,JPY,0,,2014/11/1,2019/10/31,,60,0,1,850736,4700,,
QJ00841167,,,UX14413,個,1,JPY,0,,2014/9/1,2018/8/31,,48,0,1,841167,400,,
QJ00841470,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,841470,200,,
QJ00841843,,,UX14383,個,1,JPY,0,,2014/10/1,2018/4/30,,43,0,1,841843,200,,
QJ00841902,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,852593,2100,,
QJ00841964,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,841964,200,,
QJ00841966,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,865508,3300,,
QJ00842449,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,849143,2500,,
QJ00842641,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,852914,2100,,
QJ00842750,,,UX14373,個,1,JPY,0,,2014/8/1,2018/7/31,,48,0,1,842750,100,,
QJ00842750,,,UX14413,個,1,JPY,0,,2014/8/1,2018/7/31,,48,0,1,842750,200,,
QJ00842825,,,UX14403,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,851071,2600,,
QJ00843273,,,UX141E3,個,1,JPY,0,,2014/9/27,2019/9/26,,60,0,1,843273,100,,
QJ00843548,,,UX149R1,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,849888,2000,,
QJ00843552,,,UX142K3,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,843552,300,,
QJ00843552,,,UX143T3,個,30,JPY,0,,2014/11/1,2019/10/31,,60,0,1,843552,400,,
QJ00843552,,,UX143R3,個,5,JPY,0,,2014/11/1,2019/10/31,,60,0,1,843552,500,,
QJ00843552,,,UX141G3,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,843552,600,,
QJ00843574,,,UX141D3,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,848959,2500,,
QJ00843575,,,UX14383,個,1,JPY,0,,2014/10/1,2019/10/22,,61,0,1,850556,2000,,
QJ00843596,,,UX142K3,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,843596,300,,
QJ00843596,,,UX143T3,個,30,JPY,0,,2014/12/1,2019/11/30,,60,0,1,843596,400,,
QJ00843596,,,UX143R3,個,5,JPY,0,,2014/12/1,2019/11/30,,60,0,1,843596,500,,
QJ00843596,,,UX144W3,個,30,JPY,0,,2014/12/1,2019/11/30,,60,0,1,843596,600,,
QJ00843596,,,UX144U3,個,5,JPY,0,,2014/12/1,2019/11/30,,60,0,1,843596,700,,
QJ00843596,,,UX141G3,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,843596,800,,
QJ00844316,,,UX142K3,個,1,JPY,0,,2014/9/29,2019/9/28,,60,0,1,844316,300,,
QJ00844316,,,UX143V3,個,50,JPY,0,,2014/9/29,2019/9/28,,60,0,1,844316,400,,
QJ00844316,,,UX143T3,個,30,JPY,0,,2014/9/29,2019/9/28,,60,0,1,844316,500,,
QJ00844316,,,UX144Y3,個,50,JPY,0,,2014/9/29,2019/9/28,,60,0,1,844316,600,,
QJ00844316,,,UX142U3,個,10,JPY,0,,2014/9/29,2019/9/28,,60,0,1,844316,700,,
QJ00844316,,,UX141G3,個,1,JPY,0,,2014/9/29,2019/9/28,,60,0,1,844316,800,,
QJ00845243,,,UX141C3,個,1,JPY,0,,2014/7/30,2019/7/29,,60,0,1,845243,200,,
QJ00845723,,,UX14383,個,1,JPY,0,,2014/9/26,2019/9/25,,60,0,1,845723,100,,
QJ00845899,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,851969,4300,,
QJ00845922,,,UX14393,個,1,JPY,0,,2014/10/12,2019/9/12,,59,0,1,852788,4000,,
QJ00846188,,,UX141F3,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,851415,2000,,
QJ00846298,,,UX142K3,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,846298,300,,
QJ00846298,,,UX143T3,個,30,JPY,0,,2014/11/1,2019/10/31,,60,0,1,846298,400,,
QJ00846298,,,UX143R3,個,5,JPY,0,,2014/11/1,2019/10/31,,60,0,1,846298,500,,
QJ00846298,,,UX141G3,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,846298,600,,
QJ00846786,,,UX141F3,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,846786,200,,
QJ00846975,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,851409,1900,,
QJ00846984,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,846984,200,,
QJ00846987,,,UX14413,個,1,JPY,0,,2014/10/1,2018/9/30,,48,0,1,846987,400,,
QJ00847710,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,847710,100,,
QJ00847836,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,847836,1900,,
QJ00848012,,,UX14383,個,1,JPY,0,,2014/10/6,2019/10/5,,60,0,1,849300,2700,,
QJ00848098,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,851524,2300,,
QJ00848353,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,848353,100,,
QJ00848590,,,UX14383,個,1,JPY,0,,2014/10/3,2019/10/2,,60,0,1,848590,200,,
QJ00849707,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,849707,100,,
QJ00849717,,,UX142K3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,849717,300,,
QJ00849717,,,UX142N3,個,10,JPY,0,,2014/9/1,2019/8/31,,60,0,1,849717,400,,
QJ00849717,,,UX144T3,個,4,JPY,0,,2014/9/1,2019/8/31,,60,0,1,849717,500,,
QJ00849717,,,UX141G3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,849717,600,,
QJ00849927,,,UX14413,個,1,JPY,0,,2014/9/1,2018/8/31,,48,0,1,849927,700,,
QJ00850217,,,UX140U3,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,865581,2800,,
QJ00850217,,,UX14395,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,865581,2900,,
QJ00850588,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,850588,2500,,
QJ00851079,,,UX142G2,個,1,JPY,0,,2014/9/17,2019/9/16,,60,0,1,851638,1900,,
QJ00851079,,,UX141G3,個,1,JPY,0,,2014/9/17,2019/9/16,,60,0,1,851638,2000,,
QJ00851079,,,UX142K3,個,1,JPY,0,,2014/9/17,2019/9/16,,60,0,1,851638,2100,,
QJ00851079,,,UX143U3,個,40,JPY,0,,2014/9/17,2019/9/16,,60,0,1,851638,2200,,
QJ00852129,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,863126,2900,,
QJ00852192,,,UX141F3,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,853984,3000,,
QJ00852199,,,UX14403,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,852931,3300,,
QJ00852729,,,UX142K3,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,852729,200,,
QJ00852729,,,UX142N3,個,10,JPY,0,,2014/10/1,2019/9/30,,60,0,1,852729,300,,
QJ00852729,,,UX142U3,個,10,JPY,0,,2014/10/1,2019/9/30,,60,0,1,852729,400,,
QJ00852729,,,UX141G3,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,852729,500,,
QJ00852923,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,852923,100,,
QJ00854105,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,870794,1700,,
QJ00854419,,,UX14403,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,854419,100,,
QJ00854595,,,UX14383,個,1,JPY,0,,2014/10/6,2019/9/30,,60,0,1,854595,100,,
QJ00854905,,,UX142K3,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,854905,200,,
QJ00854905,,,UX143S3,個,20,JPY,0,,2014/10/1,2019/9/30,,60,0,1,854905,300,,
QJ00854905,,,UX142M3,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,854905,400,,
QJ00854905,,,UX144V3,個,20,JPY,0,,2014/10/1,2019/9/30,,60,0,1,854905,500,,
QJ00854905,,,UX144S3,個,3,JPY,0,,2014/10/1,2019/9/30,,60,0,1,854905,600,,
QJ00854905,,,UX141G3,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,854905,700,,
QJ00855169,,,UX141D3,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,855169,100,,
QJ00855442,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,855442,100,,
QJ00855871,,,UX14413,個,1,JPY,0,,2014/10/1,2018/9/30,,48,0,1,855871,100,,
QJ00855931,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,855931,2700,,
QJ00856591,,,UX142K3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,856591,300,,
QJ00856591,,,UX143S3,個,20,JPY,0,,2014/9/1,2019/8/31,,60,0,1,856591,400,,
QJ00856591,,,UX142U3,個,10,JPY,0,,2014/9/1,2019/8/31,,60,0,1,856591,500,,
QJ00856591,,,UX144U3,個,5,JPY,0,,2014/9/1,2019/8/31,,60,0,1,856591,600,,
QJ00856591,,,UX141G3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,856591,700,,
QJ00856711,,,UX142K3,個,1,JPY,0,,2014/10/20,2019/10/19,,60,0,1,856711,300,,
QJ00856711,,,UX143R3,個,5,JPY,0,,2014/10/20,2019/10/19,,60,0,1,856711,400,,
QJ00856711,,,UX143T3,個,30,JPY,0,,2014/10/20,2019/10/19,,60,0,1,856711,500,,
QJ00856711,,,UX144T3,個,4,JPY,0,,2014/10/20,2019/10/19,,60,0,1,856711,600,,
QJ00856711,,,UX144U3,個,5,JPY,0,,2014/10/20,2019/10/19,,60,0,1,856711,700,,
QJ00856711,,,UX144V3,個,20,JPY,0,,2014/10/20,2019/10/19,,60,0,1,856711,800,,
QJ00856711,,,UX141G3,個,1,JPY,0,,2014/10/20,2019/10/19,,60,0,1,856711,900,,
QJ00856831,,,UX142K3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,856831,100,,
QJ00856831,,,UX142N3,個,10,JPY,0,,2014/9/1,2019/8/31,,60,0,1,856831,200,,
QJ00856831,,,UX143R3,個,5,JPY,0,,2014/9/1,2019/8/31,,60,0,1,856831,300,,
QJ00856831,,,UX142U3,個,10,JPY,0,,2014/9/1,2019/8/31,,60,0,1,856831,400,,
QJ00856831,,,UX144U3,個,5,JPY,0,,2014/9/1,2019/8/31,,60,0,1,856831,500,,
QJ00856831,,,UX144T3,個,4,JPY,0,,2014/9/1,2019/8/31,,60,0,1,856831,600,,
QJ00856831,,,UX141G3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,856831,700,,
QJ00857411,,,UX142K3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,857411,200,,
QJ00857411,,,UX143U3,個,40,JPY,0,,2014/9/1,2019/8/31,,60,0,1,857411,300,,
QJ00857411,,,UX144T3,個,4,JPY,0,,2014/9/1,2019/8/31,,60,0,1,857411,400,,
QJ00857411,,,UX144U3,個,5,JPY,0,,2014/9/1,2019/8/31,,60,0,1,857411,500,,
QJ00857411,,,UX141G3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,857411,600,,
QJ00857411,,,UX14293,個,1,JPY,0,,2017/9/1,2018/8/31,,12,0,1,857411,1000,,
QJ00857411,,,UX14293,個,1,JPY,0,,2018/9/1,2019/8/31,,12,0,1,857411,1100,,
QJ00857583,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/30,,60,0,1,857583,200,,
QJ00857620,,,UX14383,個,1,JPY,0,,2014/10/9,2019/9/8,,59,0,1,857620,100,,
QJ00857625,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,857625,200,,
QJ00857645,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,871696,2500,,
QJ00858563,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,858563,100,,
QJ00858821,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,858821,100,,
QJ00858855,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,858855,100,,
QJ00858944,,,UX14393,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,866628,3300,,
QJ00859238,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,859238,200,,
QJ00859279,,,UXA40T2,個,1,JPY,0,,2013/2/1,2018/1/31,,60,0,1,859279,100,,
QJ00859369,,,UXA40T2,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,872428,1600,,
QJ00859693,,,UX14413,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,859693,700,,
QJ00859733,,,UX142K3,個,1,JPY,0,,2014/10/12,2019/9/30,,60,0,1,859733,100,,
QJ00859733,,,UX143S3,個,20,JPY,0,,2014/10/12,2019/9/30,,60,0,1,859733,200,,
